tweet_id,in_reply_to_status_id,tweet_timestamp,source,tweet_text,dog_name,dog_stage,dog_rating,display_text_range,retweet_count,favorite_count,prediction,confidence_level
709042156699303936,,2016-03-13 15:43:18+00:00,iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart / https://t.co/BkkVNupd,Klevin,None,9.0,"[0, 140]",1864,5197,Rottweiler,0.0681793
708845821941387268,,2016-03-13 02:43:08+00:00,iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. / https://t.co/DLJBssvI,,pupper,9.0,"[0, 137]",1015,3226,schipperke,0.74564
708834316713893888,,2016-03-13 01:57:25+00:00,iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. / https://t.co/VdFqHIIGn,Malikai,None,10.0,"[0, 138]",571,1860,Eskimo_dog,0.283945
708810915978854401,,2016-03-13 00:24:26+00:00,iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. / for all https://t.co/KcuJXLr,Mister,None,10.0,"[0, 111]",7848,18036,golden_retriever,0.976139
708738143638450176,,2016-03-12 19:35:15+00:00,iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped / https://t.co/wsCBLFNxD,Coco,None,11.0,"[0, 107]",917,2997,Pomeranian,0.933457
708711088997666817,,2016-03-12 17:47:45+00:00,iPhone,This is Smokey. He really likes tennis balls. / https://t.co/AhWlYTUBQ,Smokey,None,11.0,"[0, 75]",834,2790,German_short-haired_pointer,0.0526946
708479650088034305,,2016-03-12 02:28:06+00:00,iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. / I'm in love with this picture https://t.co/uCkUqAzW,Bear,None,13.0,"[0, 118]",765,2768,Shih-Tzu,0.218479
708469915515297792,,2016-03-12 01:49:25+00:00,iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within  miles. / would snug diligently https://t.co/VwDcPTDzk,Bobble,None,11.0,"[0, 132]",926,3357,Chihuahua,0.748163
708356463048204288,,2016-03-11 18:18:36+00:00,iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. / would squish softly https://t.co/oSuEGwBhX,Oliver,None,10.0,"[0, 137]",1520,3929,pug,0.871283
708349470027751425,,2016-03-11 17:50:48+00:00,iPhone,This is River. He's changing the trumpet game. Innovative af. / such a good boy https://t.co/tKaAxQfd,River,None,11.0,"[0, 107]",831,2568,basenji,0.187158
708149363256774660,,2016-03-11 04:35:39+00:00,iPhone,This is Jebberson. He's the reigning hide and seek world champion. / hasn't lost his touch https://t.co/VEFkvWCoHF,Jebberson,None,10.0,"[0, 118]",1727,4672,Cardigan,0.350993
708130923141795840,,2016-03-11 03:22:23+00:00,iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... / https://t.co/XKhobeGuvT,,None,11.0,"[0, 140]",943,3707,French_bulldog,0.710354
708119489313951744,,2016-03-11 02:36:57+00:00,iPhone,This is Cooper. He basks in the glory of rebellion. / probably a preteen https://t.co/kDamUfeIpm,Cooper,None,9.0,"[0, 99]",1102,2937,Norwich_terrier,0.264483
708109389455101952,,2016-03-11 01:56:49+00:00,iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. / deep breaths pup https://t.co/mhPSADiJmZ,Remington,None,10.0,"[0, 133]",610,2124,Staffordshire_bullterrier,0.5161060000000001
708026248782585858,,2016-03-10 20:26:26+00:00,iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. / (Vid by @klbmatty) https://t.co/AJsTIVU,,None,13.0,"[0, 129]",2166,4799,malinois,0.7864680000000001
707995814724026368,,2016-03-10 18:25:30+00:00,iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes - in . seconds (damn) / hero af https://t.co/NiQQWzIzzq,Farfle,None,12.0,"[0, 140]",1273,3385,NaN,0.0
707969809498152960,,2016-03-10 16:42:10+00:00,iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever / good luck pup https://t.co/dGoTWNfIsm,Rufus,None,11.0,"[0, 140]",1097,2941,toy_poodle,0.908491
707776935007539200,,2016-03-10 03:55:45+00:00,iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). / https://t.co/DBfyeDsB,Sadie,None,11.0,"[0, 140]",1079,3593,miniature_pinscher,0.890426
707741517457260545,,2016-03-10 01:35:01+00:00,iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. / head up pup https://t.co/nMgoueIR,,None,10.0,"[0, 140]",696,2718,whippet,0.738371
707693576495472641,,2016-03-09 22:24:31+00:00,iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh / churlish af https://t.co/LEDTpi,Jiminus,None,7.0,"[0, 109]",1133,3765,NaN,0.0
707610948723478529,,2016-03-09 16:56:11+00:00,iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. / https://t.co/oHKJHghrp,Harper,None,12.0,"[0, 121]",7236,18557,golden_retriever,0.383223
707420581654872064,,2016-03-09 04:19:44+00:00,iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee / https://t.co/xOrUyjK,Keurig,None,4.0,"[0, 140]",789,2499,kuvasz,0.149391
707411934438625280,,2016-03-09 03:45:22+00:00,iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both / https://t.co/uQsCJpf",,pupper,11.0,"[0, 128]",673,2486,Lakeland_terrier,0.7382770000000001
707387676719185920,,2016-03-09 02:08:59+00:00,iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) / would put on track team https://t.co/XPozGnE,Clarkus,None,10.0,"[0, 139]",1490,3835,Chihuahua,0.888468
707377100785885184,,2016-03-09 01:26:57+00:00,iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains / would totally still pet https://t.co/iKThgKnWj,,None,9.0,"[0, 140]",1214,3603,golden_retriever,0.637225
707315916783140866,,2016-03-08 21:23:50+00:00,iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. / would make sure no one shook it https://t.co/BjpOajQ,Finnegus,pupper,10.0,"[0, 122]",727,2698,Bernese_mountain_dog,0.979235
707297311098011648,,2016-03-08 20:09:54+00:00,iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. / points deducted for cats on pajamas https://t.co/BdmZmJBdK,Cassie,None,10.0,"[0, 139]",903,3022,Blenheim_spaniel,0.370717
707059547140169728,,2016-03-08 04:25:07+00:00,iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. / https://t.co/DrorfYKL,Cupcake,None,11.0,"[0, 128]",759,2796,Samoyed,0.8973120000000001
707038192327901184,,2016-03-08 03:00:15+00:00,iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. / mysterious af https://t.co/zcsEXjj,Kathmandu,None,10.0,"[0, 117]",900,2404,pug,0.642426
707021089608753152,,2016-03-08 01:52:18+00:00,iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. / would never let go of https://t.co/gHtWcgyy,Tucker,None,12.0,"[0, 120]",1540,4433,cocker_spaniel,0.559658
707014260413456384,,2016-03-08 01:25:10+00:00,iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. / impossible to say no https://t.co/yCmdzU,Ellie,None,11.0,"[0, 133]",664,2502,Chihuahua,0.58378
706901761596989440,,2016-03-07 17:58:08+00:00,iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. / https://t.co/FMUxirpYu,Elliot,None,3.0,"[0, 134]",680,2264,NaN,0.0
706681918348251136,,2016-03-07 03:24:33+00:00,iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. / I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,Katie,None,12.0,"[0, 135]",1103,3627,toy_poodle,0.717584
706644897839910912,,2016-03-07 00:57:27+00:00,iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. / https://t.co/cdOkfEpjFw,Shadow,None,9.0,"[0, 140]",1224,2814,Chihuahua,0.132928
706593038911545345,,2016-03-06 21:31:22+00:00,iPhone,Here's a sneak peek of me on spring break. / so many tired pups these days https://t.co/aJrjKfNqX,,None,10.0,"[0, 102]",718,2363,NaN,0.0
706538006853918722,,2016-03-06 17:52:42+00:00,iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. / would sail with https://t.co/bxjOrXKd",Oliver,None,11.0,"[0, 140]",1580,3778,chow,0.541794
706516534877929472,,2016-03-06 16:27:23+00:00,iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. / https://t.co/KUSxlXIp,,None,12.0,"[0, 126]",1150,3404,golden_retriever,0.7726850000000001
706346369204748288,,2016-03-06 05:11:12+00:00,iPhone,This is Koda. She's a Beneboom Cumberwiggle. / petable as hell https://t.co/VZVoMJmU,Koda,None,12.0,"[0, 90]",1035,3768,Tibetan_mastiff,0.956462
706310011488698368,,2016-03-06 02:46:44+00:00,iPhone,Here's a very sleepy pupper. Thinks it's an airplane. / would snug for eternity https://t.co/GGmcTIkBbf,,pupper,12.0,"[0, 107]",9034,23443,Pembroke,0.6981649999999999
706291001778950144,,2016-03-06 01:31:11+00:00,iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA .../ https://t.co/qyOBcexg,,None,11.0,"[0, 130]",522,1861,Border_terrier,0.587101
706265994973601792,,2016-03-05 23:51:49+00:00,iPhone,"This is Kara. She's been trying to solve that thing for  days. ""I don't have thumbs,"" she said. / solid effort https://t.co/lAaGefrV",Kara,None,11.0,"[0, 139]",1030,2979,papillon,0.743715
706166467411222528,,2016-03-05 17:16:20+00:00,iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. / still petable https://t.co/sAPJSqiv,Dexter,None,7.0,"[0, 133]",1819,5636,Samoyed,0.430418
705975130514706432,,2016-03-05 04:36:02+00:00,iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. / stay strong pupper https://t.co/cfnnFLO,Adele,pupper,10.0,"[0, 137]",842,3397,Staffordshire_bullterrier,0.5877640000000001
705970349788291072,,2016-03-05 04:17:02+00:00,iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho / https://t.co/tjnzLDI,Lucy,None,12.0,"[0, 139]",1008,3440,golden_retriever,0.776346
705898680587526145,,2016-03-04 23:32:15+00:00,iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal / would still pet https://t.co/cnUjwmFs,Max,None,10.0,"[0, 140]",643,2597,collie,0.808276
705591895322394625,,2016-03-04 03:13:11+00:00,iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" / https://t.co/nPTBsdmBF",,None,11.0,"[0, 109]",1308,3475,basenji,0.877207
705475953783398401,,2016-03-03 19:32:29+00:00,iPhone,Say hello to Zara. She found a sandal and couldn't be happier. / great work https://t.co/zQUuVun,Zara,None,12.0,"[0, 103]",1045,3231,golden_retriever,0.908784
705442520700944385,,2016-03-03 17:19:38+00:00,iPhone,This is Cooper. He only wakes up to switch gears. / helpful af https://t.co/EEIkAGVY,Cooper,None,12.0,"[0, 90]",1859,4877,Great_Pyrenees,0.309106
705428427625635840,,2016-03-03 16:23:38+00:00,iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. / lethal pupper https://t.co/ihepBOxIA,Ambrose,pupper,11.0,"[0, 139]",1931,4188,Chihuahua,0.774792
705239209544720384,,2016-03-03 03:51:44+00:00,iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). / heroic af tho https://t.co/wnsblfuXE,Jimothy,None,11.0,"[0, 116]",854,3290,Chihuahua,0.15795
705223444686888960,,2016-03-03 02:49:06+00:00,iPhone,This is Bode. He's a heavy sleeper. / https://t.co/YMkxhGWUqv,Bode,None,9.0,"[0, 64]",900,2829,Chesapeake_Bay_retriever,0.0773733
705102439679201280,,2016-03-02 18:48:16+00:00,iPhone,This is Terrenth. He just stubbed his toe. / deep breaths Terrenth https://t.co/PgCDFCZ,Terrenth,None,10.0,"[0, 94]",585,2342,collie,0.457672
705066031337840642,,2016-03-02 16:23:36+00:00,iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. / huggable af https://t.co/VAjnNUyuW,Reese,None,12.0,"[0, 135]",683,2378,Airedale,0.868658
704859558691414016,,2016-03-02 02:43:09+00:00,iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. / RIP pupper https://t.co/mvJrGRu,,pupper,10.0,"[0, 114]",612,2462,pug,0.284428
704847917308362754,,2016-03-02 01:56:53+00:00,iPhone,"""Yes hi could I get a number  with no pickles"" .../ https://t.co/kQPVxqAgq",,None,12.0,"[0, 80]",1727,5594,golden_retriever,0.85724
704819833553219584,,2016-03-02 00:05:17+00:00,iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. / would still pet https://t.co/EatAdJhyW,Chesterson,None,7.0,"[0, 137]",1136,2906,NaN,0.0
704761120771465216,,2016-03-01 20:11:59+00:00,iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. / https://t.co/LuECutO,,pupper,13.0,"[0, 139]",3257,7283,Chihuahua,0.100418
704499785726889984,,2016-03-01 02:53:32+00:00,iPhone,When you wake up from a long nap and have no idea who you are. / https://t.co/dlFGLnDc,,None,12.0,"[0, 92]",1124,3212,Chihuahua,0.376541
704480331685040129,,2016-03-01 01:36:14+00:00,iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). / would definitely still pet https://t.co/qvqlEUCEe,Lucia,None,11.0,"[0, 139]",1197,3723,Samoyed,0.979206
704364645503647744,,2016-02-29 17:56:32+00:00,iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. / I'd steal Bisquick https://t.co/zXXDiK,Bisquick,None,12.0,"[0, 121]",3999,8804,Pembroke,0.980695
704347321748819968,,2016-02-29 16:47:42+00:00,iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. / stay woke pupper https://t.co/INphkltkZ,Ralphson,pupper,10.0,"[0, 139]",393,1729,Brittany_spaniel,0.0829173
704113298707505153,,2016-02-29 01:17:46+00:00,iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. / I want to be Stanley https://t.co/XpYMBQFD,Stanley,None,8.0,"[0, 140]",629,2031,NaN,0.0
703774238772166656,,2016-02-28 02:50:28+00:00,iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both / https://t.co/ZvxdBiAG",,None,10.0,"[0, 63]",526,2020,Labrador_retriever,0.990119
703769065844768768,,2016-02-28 02:29:55+00:00,iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. / relatable af https://t.co/QQZDCYlzT,,None,10.0,"[0, 128]",1276,3621,boxer,0.838994
703631701117943808,,2016-02-27 17:24:05+00:00,iPhone,This is Bella. Based on this picture she's at least ft tall (wow)! Must be rare. / would pet on tippy toes https://t.co/XTVbSRdvcp,Bella,None,11.0,"[0, 135]",772,2853,NaN,0.0
703611486317502464,,2016-02-27 16:03:45+00:00,iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet / put it in some rice pup https://t.co/JSmXFIEaW,Scooter,pupper,10.0,"[0, 140]",1709,4229,Pembroke,0.756441
703407252292673536,,2016-02-27 02:32:12+00:00,iPhone,This pupper doesn't understand gates. / so close https://t.co/GUbFFodZ,,pupper,10.0,"[0, 76]",786,2685,NaN,0.0
703382836347330562,,2016-02-27 00:55:11+00:00,iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. / would pet so damn well https://t.co/BdOrmnPVt,Charlie,None,12.0,"[0, 111]",1285,3837,golden_retriever,0.945664
703356393781329922,,2016-02-26 23:10:06+00:00,iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. / and / https://t.co/rcIbBf,Socks,None,9.0,"[0, 134]",429,2085,Border_collie,0.894842
703268521220972544,,2016-02-26 17:20:56+00:00,iPhone,Happy Friday here's a sleepy pupper / https://t.co/eBcqvSPkY,,pupper,12.0,"[0, 65]",618,2152,kuvasz,0.038243
703079050210877440,,2016-02-26 04:48:02+00:00,iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. / back at it again with the red socks https://t.co/hMjzhdUHaW,,None,11.0,"[0, 139]",3494,8064,Pembroke,0.778503
703041949650034688,,2016-02-26 02:20:37+00:00,iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... / https://t.co/iHeliLwWR,,None,10.0,"[0, 125]",14198,28996,NaN,0.0
702932127499816960,,2016-02-25 19:04:13+00:00,iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. / might still pet https://t.co/LUFnwzznaV,Chip,None,6.0,"[0, 137]",811,2825,NaN,0.0
702684942141153280,,2016-02-25 02:42:00+00:00,iPhone,This is Lucy. She's sick of these bullshit generalizations / https://t.co/dbCRaO,Lucy,None,11.0,"[0, 88]",1215,3516,golden_retriever,0.514085
702671118226825216,,2016-02-25 01:47:04+00:00,iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. / for both https://t.co/MpHFeLhZ,Rambo,None,10.0,"[0, 148]",634,2398,bloodhound,0.381227
702598099714314240,,2016-02-24 20:56:55+00:00,iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. / once a pupper, always a pupper https://t.co/IpAoztles",Sansa,pupper,11.0,"[0, 132]",3712,11332,kelpie,0.219179
702539513671897089,,2016-02-24 17:04:07+00:00,iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. / would def pet https://t.co/EnShAQjv,,None,12.0,"[0, 136]",1091,3134,Pomeranian,0.714367
702321140488925184,,2016-02-24 02:36:23+00:00,iPhone,Please enjoy this picture as much as I did. / https://t.co/umMTj,,None,12.0,"[0, 73]",1156,3604,West_Highland_white_terrier,0.769159
702276748847800320,,2016-02-23 23:39:59+00:00,iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" / https://t.co/rSNCEiTtfI",,None,11.0,"[0, 86]",860,2706,Boston_bull,0.697303
702217446468493312,,2016-02-23 19:44:20+00:00,iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you .../ https://t.co/yYTJERY",,None,9.0,"[0, 112]",1526,5268,golden_retriever,0.242419
701981390485725185,,2016-02-23 04:06:20+00:00,iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. / https://t.co/fZRobeotY,Fiji,None,12.0,"[0, 83]",1106,3755,Pomeranian,0.491022
701952816642965504,,2016-02-23 02:12:47+00:00,iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af / https://t.co/KInssPXyX,Rilo,None,11.0,"[0, 140]",1149,4167,toy_poodle,0.33170700000000003
701889187134500865,,2016-02-22 21:59:57+00:00,iPhone,This is Bilbo. He's not emotionally prepared to enter the water. / don't struggle Bilbo https://t.co/rHSQgZUnQ,Bilbo,None,11.0,"[0, 115]",1558,3905,French_bulldog,0.902856
701601587219795968,,2016-02-22 02:57:08+00:00,iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. / would still pet https://t.co/MWwpVMhJA,Coopson,None,10.0,"[0, 140]",523,2299,Chihuahua,0.993661
701570477911896070,,2016-02-22 00:53:31+00:00,iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. / https://t.co/yVdMsVYHIx,Yoda,None,9.0,"[0, 139]",1055,3080,Yorkshire_terrier,0.90799
701545186879471618,,2016-02-21 23:13:01+00:00,iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. / go for gold pupper https://t.co/SDVkcmM,Millie,pupper,10.0,"[0, 136]",680,2902,Border_collie,0.280893
701214700881756160,,2016-02-21 01:19:47+00:00,iPhone,"I'm not sure what's happening here, but it's pretty spectacular. / for both https://t.co/JKXhNbBNL",,None,12.0,"[0, 103]",5812,13475,Chihuahua,0.615163
700890391244103680,,2016-02-20 03:51:05+00:00,iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. / https://t.co/TBvQhzxZ,Chet,None,11.0,"[0, 138]",653,2437,schipperke,0.122356
700864154249383937,,2016-02-20 02:06:50+00:00,iPhone,"""Pupper is a present to world. Here is a bow for pupper."" / precious as hell https://t.co/ItSsEgCW",,pupper,12.0,"[0, 104]",685,2828,kuvasz,0.8058569999999999
700847567345688576,,2016-02-20 01:00:55+00:00,iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff / https://t.co/EegKW,Crouton,None,10.0,"[0, 134]",558,2637,Rhodesian_ridgeback,0.252514
700796979434098688,,2016-02-19 21:39:54+00:00,iPhone,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. / daaamn Daniel https://t.co/XaRkjcr,Daniel,None,7.0,"[0, 137]",1085,2669,NaN,0.0
700747788515020802,,2016-02-19 18:24:26+00:00,iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. / https://t.co/xSbCYCU,,None,11.0,"[0, 139]",10673,25130,Great_Pyrenees,0.481333
700518061187723268,,2016-02-19 03:11:35+00:00,iPhone,This is Vincent. He's the man your girl is with when she's not with you. / https://t.co/JQGMPkzjD,Vincent,None,10.0,"[0, 102]",915,2887,American_Staffordshire_terrier,0.569501
700505138482569216,,2016-02-19 02:20:14+00:00,iPhone,This is Kaia. She's just cute as hell. / I'd kill for Kaia https://t.co/fMdHGFaq,Kaia,None,12.0,"[0, 86]",646,2487,Norwegian_elkhound,0.160205
700462010979500032,,2016-02-18 23:28:52+00:00,iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. / https://t.co/ALOIAKCn,Murphy,None,6.0,"[0, 138]",2031,4537,Pomeranian,0.110268
700167517596164096,,2016-02-18 03:58:39+00:00,iPhone,This is Dotsy. She's stuck as hell. / https://t.co/AhlnhUs,Dotsy,None,10.0,"[0, 65]",836,2903,beagle,0.16258499999999998
700151421916807169,,2016-02-18 02:54:41+00:00,iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. / https://t.co/oaJVPBn,,pupper,11.0,"[0, 112]",754,2450,Italian_greyhound,0.17683800000000002
700143752053182464,,2016-02-18 02:24:13+00:00,iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. / hang in there pupper https://t.co/FbdrorUrJ,,pupper,10.0,"[0, 140]",3129,8282,golden_retriever,0.53246
700062718104104960,,2016-02-17 21:02:13+00:00,iPhone,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. / https://t.co/UtFIeUCjE,Eazy,None,6.0,"[0, 138]",778,2890,NaN,0.0
700029284593901568,,2016-02-17 18:49:22+00:00,iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. / https://t.co/NunylLE,Coops,None,10.0,"[0, 138]",661,2262,West_Highland_white_terrier,0.726571
700002074055016451,,2016-02-17 17:01:14+00:00,iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. / https://t.co/xZDlNqfb,Thumas,None,9.0,"[0, 140]",1529,3627,Chihuahua,0.369488
699801817392291840,,2016-02-17 03:45:29+00:00,iPhone,This is Cooper. He began to tear up when his bone was taken from him. / stay strong pupper https://t.co/qIyvqKG,Cooper,pupper,11.0,"[0, 118]",1088,3345,golden_retriever,0.808978
699788877217865730,,2016-02-17 02:54:04+00:00,iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. / https://t.co/bjrIRqByp,Nala,None,12.0,"[0, 94]",557,2458,Border_terrier,0.35506
699779630832685056,,2016-02-17 02:17:19+00:00,iPhone,Take all my money. / https://t.co/BebcLzQ,,None,10.0,"[0, 48]",1397,3039,malinois,0.706038
699775878809702401,,2016-02-17 02:02:25+00:00,iPhone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats / it'll be ok pup https://t.co/TEHuZQKD,Fillup,None,11.0,"[0, 140]",690,2150,Dandie_Dinmont,0.271683
699691744225525762,,2016-02-16 20:28:06+00:00,iPhone,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble / https://t.co/ZJnCxlIf",Dave,None,5.0,"[0, 140]",5174,11252,NaN,0.0
699446877801091073,,2016-02-16 04:15:05+00:00,iPhone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. / https://t.co/fojElzIxx",Archie,None,12.0,"[0, 129]",2938,6515,Pembroke,0.9694
699434518667751424,,2016-02-16 03:25:58+00:00,iPhone,I know this is a tad late but here's a wonderful Valentine's Day pupper / https://t.co/hTEPEwGvi,,pupper,12.0,"[0, 101]",577,2384,golden_retriever,0.836572
699423671849451520,,2016-02-16 02:42:52+00:00,iPhone,"""Don't ever talk to me or my son again."" ...both / https://t.co/bncwlTlE",,None,10.0,"[0, 78]",383,1505,pug,0.99786
699413908797464576,,2016-02-16 02:04:04+00:00,iPhone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. / would squeeze aggressively https://t.co/rGFZYWS",Miley,None,11.0,"[0, 138]",688,2258,Samoyed,0.517479
699370870310113280,,2016-02-15 23:13:03+00:00,iPhone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. / would pet extra well https://t.co/iNFIHvcVur,Calbert,None,11.0,"[0, 139]",497,2053,cairn,0.337557
699323444782047232,,2016-02-15 20:04:36+00:00,iPhone,"""I'm bathing the children what do you want?""  ...both / https://t.co/RizmLWhz",,None,10.0,"[0, 83]",983,3466,Labrador_retriever,0.309696
699088579889332224,,2016-02-15 04:31:20+00:00,iPhone,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. / https://t.co/VfLoDZecJ,Charl,None,3.0,"[0, 139]",715,2451,NaN,0.0
699079609774645248,,2016-02-15 03:55:41+00:00,iPhone,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. / https://t.co/AjStfNgL,Reagan,None,8.0,"[0, 117]",745,2677,schipperke,0.667324
699072405256409088,,2016-02-15 03:27:04+00:00,iPhone,ERMAHGERD / please enjoy https://t.co/WrAWKdBac,,None,12.0,"[0, 52]",1325,3296,Shih-Tzu,0.599587
699036661657767936,,2016-02-15 01:05:02+00:00,iPhone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD / for all https://t.co/uVnZUFe,,pupper,13.0,"[0, 76]",1345,2863,Chihuahua,0.222943
698989035503689728,,2016-02-14 21:55:47+00:00,iPhone,This is Oliver. He does toe touches in his sleep. / precious af https://t.co/BrRIWjG,Oliver,None,13.0,"[0, 91]",1113,3701,Norfolk_terrier,0.24634
698953797952008193,,2016-02-14 19:35:46+00:00,iPhone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. / crushing traditional gender roles https://t.co/oWXMYGF,Cece,None,11.0,"[0, 140]",1020,2975,Italian_greyhound,0.382378
